web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1583621146-4651","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#فيديو |
برعاية #نائب_وزير_التعليم... انطلاق الجولة النهائية للمسابقة الوطنية للبرمجة ⁧#المبرمج_الواعد⁩.pic.twitter.com/rTCMujtp3o","30","486","355","1575822203000","8:23 AM - 8 Dec 2019","/moe_gov_sa/status/1203711681060331522"
"1583621146-4454","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@Waleed54065986","Waleed","Prof as usual","","","","1576826622000","11:23 PM - 19 Dec 2019","/Waleed54065986/status/1207924522575417344"
"1583621146-4706","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@ali_s_mk","متحف قديم التعليم","انطباع اخوة من الصين بعد زيارتهم للمتحف 
اول متحف على مستوى العالم يقيمة مواطن سعودي. متخصص بتراث التعليم 
#متحف_قديم_التعليم 
@scthKSA @MOCSaudi @moe_gov_sa @minister_moe_sa @halkadipic.twitter.com/VdA5bVHCOY","1","12","13","1575471817000","7:03 AM - 4 Dec 2019","/ali_s_mk/status/1202242056317521921"
"1583621146-4562","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@edueast_sa","إدارة تعليم الشرقية","مدير مكتب التعليم بمحافظة الجبيل معمر الزهراني يدشن المعرض الفني الدائم بمدرسة تحفيظ القرآن الكريم، يهدف المعرض إلى كتشاف مواهب الطلاب وتشجيعها، حضر التدشين المساعدللشؤون التعليمية و مشرف القيادة المدرسية بالمكتب.
 #تعليم_الشرقية 
@moe_gov_sa
@Media_M_Epic.twitter.com/RlqVI1OacH","6","20","13","1576436192000","10:56 AM - 15 Dec 2019","/edueast_sa/status/1206286938417901577"
"1583621146-5174","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#فيديو |
مبادرة #ارتقاء.. تعاون بين الأسرة والمدرسة ينعكس إيجابياً على الطفل والطفلة.pic.twitter.com/IQ3mhxCjOs","60","910","645","1573020797000","10:13 PM - 5 Nov 2019","/moe_gov_sa/status/1191961735424544770"
"1583621146-4489","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@Asd171380","د صالح البقعاوي","نعم متى ؟
والأمل بالله سبحانه وتعالى ثم ولاة الامر","1","31","18","1576682201000","7:16 AM - 18 Dec 2019","/Asd171380/status/1207318773621022720"
"1583621146-4846","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@al7anooti","Mohammed A","she's not even from our country","1","","","1574724982000","3:36 PM - 25 Nov 2019","/al7anooti/status/1199109601460920320"
"1583621146-4769","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@nadiumluj2030","نادي الحي بمدرسة ب6 بأملج _تبوك","بمناسبة الذكرى الخامسة لبيعة خادم الحرمين الشريفين حفظه الله وولي عهده
نشرف بتدوين مشاعركم الوطنية على الحائط الألكتروني @moe_gov_sa
@tabuk_edu
@Media_M_E
@huda_abdullah99
@alkuair @xpasd2  
@nsclubs
@nc3clubs 
@nc3tabukhttps://padlet.com/amany_1408/2wr66tk30vj7 …","","9","10","1575174137000","8:22 PM - 30 Nov 2019","/nadiumluj2030/status/1200993494300602369"
"1583621146-4593","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@edueast_sa","إدارة تعليم الشرقية","#التعليم_يجدد_البيعة
منسوبات #تعليم_الشرقية بقيادة المساعد للشؤون التعليمية أ. فاطمة الفهيد يحتفين بمناسبة #ذكرى_البيعة_الخامسة ل
#خادم_الحرمين_الشريفين
ويجددن العهد والوعد والولاء والوفاء وصدق الانتماء لوالدنا #الملك_سلمان_بن_عبدالعزيز
ولهذا الوطن العظيم
@moe_gov_sa
@Media_M_Epic.twitter.com/HZAnvXjpuO","","19","20","1576161116000","6:31 AM - 12 Dec 2019","/edueast_sa/status/1205133187795566592"
"1583621146-4518","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@naash2901","ابتدائية ومتوسطة نعاش - بنين","اعتمد قائد ابتدائية ومتوسطة نعاش أ.محمد عبدالله الزهراني جدول اختبارات نهاية الفصل الدراسي الأول لعام 1440-1441هـ للصف الثالث الابتدائي والصفوف العليا 
مع دعائنا لأبناء الطلاب بالتوفيق والنجاح
@bahaedu @moe_gov_sa pic.twitter.com/xgcwjiJMLo","2","4","10","1576562254000","9:57 PM - 16 Dec 2019","/naash2901/status/1206815682039554048"
"1583621146-5132","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#فيديو |
#معهد_التطوير_المهني_التعليمي.. تشجيع للمعلمين والمعلمات؛ لتنمية قدراتهم وتطوير مهاراتهم.pic.twitter.com/Jcm6gYBpUP","87","828","590","1573207262000","2:01 AM - 8 Nov 2019","/moe_gov_sa/status/1192743825917263873"
"1583621146-4860","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@qunedu","تعليم القنفذة","يحدث الآن|
مدير التعليم يلتقي المدير الإقليمي لشركة #تطوير بمنطقة مكة المكرمة ومشرف الشركة بـ #تعليم_القنفذة بحضور المساعد للشؤون المدرسية ومدير إدارة خدمات الطلاب بالإدارة وتم خلال اللقاء طرح كثير من الموضوعات للرقي بخدمات النقل
@moe_gov_sa
@TatweerTCpic.twitter.com/gyoJXpxQrz","","11","10","1574677212000","2:20 AM - 25 Nov 2019","/qunedu/status/1198909241186275328"
"1583621146-5082","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@e3lam_trbwe","الإعلام والاتصال_القريات","#تعليم_القريات
الحواس تستقبل قسم رياض الأطفال لتنفيذ مبادرة ( وجبتي الصحية ) في روضة النرجس
https://edu.moe.gov.sa/Quriat/MediaCenter/News/Pages/q1157.aspx …
@Media_M_E @DR_M_Althobait @guriatedu_gov @moe_gov_sa pic.twitter.com/cBJQd1kaUC","","18","5","1573492695000","9:18 AM - 11 Nov 2019","/e3lam_trbwe/status/1193941017034133504"
"1583621146-4373","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@ALMISNID","أ.د. عبدالله المسند","11
النظر إلى #الشمس خطر جداً على شبكية العين سواء كانت الشمس كاسفة أم لا، وعليه أهيب بالجميع بتجنب النظر إليها مباشرة أو حتى باستخدام نظارات شمسية أو أفلام محترقة ونحوها؛ نظراً لخطورة الأشعة المرئية والمباشرة على العين، والتي قد تصيب بالعمى المؤقت.

نظرات خاصة بالكسوف pic.twitter.com/9uwKFH8bq4","13","149","70","1577108698000","5:44 AM - 23 Dec 2019","/ALMISNID/status/1209107632096722947"
"1583621146-4336","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@edueast_sa","إدارة تعليم الشرقية","#تعليم_الشرقية
 #اختبارات_منتصف_العام
#اختبارات_الفصل_الأول
@moe_gov_sa
@Media_M_Epic.twitter.com/qKx5BCb2Lx","","14","15","1577345527000","11:32 PM - 25 Dec 2019","/edueast_sa/status/1210100967187853312"
"1583621146-5245","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@ReemAlotaibi_88","Reem Alotaibi","تم بحمد الله قبول الورقة العلمية في المؤتمر الأول للإبداع في التعليم والقيادة التربوية.. مستقبل التعليم بين النمطية والابتكار والمقام بمشيئة الله في #مدينة_جدة 
 
@moe_gov_sa 
@AlshalaanNasser 
@edueast_sa 
@CompKhb 
#تعليم_الشرقيةpic.twitter.com/hoOkoWTkSG","","","2","1572595995000","1:13 AM - 1 Nov 2019","/ReemAlotaibi_88/status/1190179983219658752"
"1583621146-5088","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@namasedu","إدارة تعليم النماص","تتقدم أسرة #التعليم_بمحافظة_النماص بأصدق التعازي والمواساة في وفاة الزميل العزيز/
علي بن أحمد بن خلوفة.
رحمه الله و غفر له وأسكنه فسيح جناته 
إنا لله وإنا إليه راجعون.
                    عنهم
              مدير التعليم
عبد الله بن عبد الرحمن آل قاسم
@moe_gov_sa 
@Media_M_Epic.twitter.com/ohsW4iwld0","13","22","18","1573475305000","4:28 AM - 11 Nov 2019","/namasedu/status/1193868078326722560"
"1583621146-4556","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@Amri0","عبدالله العمري","تعليق الدراسة في #المنطقة_الشرقية للطلاب فقط !! عفوا المعلمين تماسيح مثلا ؟ يروحون يدرسون الجدران ؟

سلامة الطلاب والمعلمين والإداريين جزء واحد والقرار غريب ان كان الهدف منه السلامه
@edueast_sa 
@moe_gov_sa
@spokesp_moe","4","16","16","1576440396000","12:06 PM - 15 Dec 2019","/Amri0/status/1206304570747621376"
"1583621146-4586","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@Norahghazaligm1","Norahghazali@gmail.com","Good Job.","","","","1576227235000","12:53 AM - 13 Dec 2019","/Norahghazaligm1/status/1205410511233400833"
"1583621146-4688","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@aseel19351","soso2030 👍","#العلاوه_السنويه161
الشكاؤون البكاؤون
كانوا يشكون التقويم المستمر وتكدس الطلاب وحال المباني
وكانوا يبكون على حال الطلاب والتعليم من قراراتكم
فلم تسمعوا لهم
والآن تشكون النتائج!
@KingSalman
@Badermasaker
@moe_gov_sa
@SaudiMCS
@minister_moe_sa 
@saudibogrv
@nazaha_gov_sa
@Adaapic.twitter.com/5XFUHEEwcV","4","82","42","1575566538000","9:22 AM - 5 Dec 2019","/aseel19351/status/1202639345884291073"
"1583621146-5186","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@assiredu","تعليم عسير","مدير عام #تعليم_عسير أ. سعد الجوني : "" #معهد_التطوير_المهني_التعليمي  رافد هام لتجويد الأداء ، وتنمية القدرات ، وتعزيز المهارات ،  وتمهين التعليم ، فضلا عن مواكبته لمتطلبات المرحلة وتطلعات القيادة الرشيدة ، وقيادات الوزارة "" .
#تعليم_عسير 
@moe_gov_sa pic.twitter.com/j9yYT8LUDT","5","26","33","1572969365000","7:56 AM - 5 Nov 2019","/assiredu/status/1191746013310210048"
"1583621146-4424","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@astudio77784","الأستديو التعليمي","مدير تعليم محافظة القريات الدكتور محمد بن عبدالله الثبيتي يوجه كلمات محفزة لابنائه الطلاب والطالبات  بمناسبة #اختبارات_نهاية_الفصل_الدراسي_الأول 
متمنيآ للجميع التوفيق والنجاح
#اختبارات_تعليم_القريات
@moe_gov_sa @Media_M_E  @DR_M_Althobait  @minister_moe_sa
@guriatedu_govpic.twitter.com/kpA0bKaZ7g","1","21","24","1576956190000","11:23 AM - 21 Dec 2019","/astudio77784/status/1208467966968377345"
"1583621146-4587","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@assiredu","تعليم عسير","حققت الإدارة العامة للتعليم في منطقة #عسير  "" النشاط الكشفي "" المستوى الذهبي على مستوى المملكة في المشروع الكشفي للاحتفاء باليوم الوطني 89 .
 #تعليم_عسير 
#كشافة_وزارة_التعليم 
#كشافة_تعليم_عسير
@moe_gov_sa pic.twitter.com/MBiN5MzI55","2","19","34","1576180763000","11:59 AM - 12 Dec 2019","/assiredu/status/1205215592464162818"
"1583621146-4866","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@CGCSaudi","التواصل الحكومي","شهادة ومواد إثرائية معرفية، في تطبيق ""الروضة الافتراضية"" الذي دشنه وزير التعليم، وشهد تسجيل أكثر من 10 آلاف طفل. @moe_gov_sa #التواصل_الحكوميpic.twitter.com/RKiskAzVhF","22","218","227","1574667661000","11:41 PM - 24 Nov 2019","/CGCSaudi/status/1198869181367803904"
"1583621146-4812","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@guriatedu_gov","إدارة تعليم القريات","استكمالا لورش عمل مراجعة الاختبارات الدولية والتحصيلية .. الحواس يرعى الورش لليوم الثاني نيابة عن مدير التعليم
@moe_gov_sa @Media_M_E @DR_M_Althobait 
https://edu.moe.gov.sa/Quriat/MediaCenter/News/Pages/q1200.aspx …pic.twitter.com/5eBVmvoaaT","","14","8","1574968427000","11:13 AM - 28 Nov 2019","/guriatedu_gov/status/1200130686725820418"
"1583621146-5173","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@FawazAlharbii","Fawaz","الفكر الصحوي لازال هو المسيطر في المدارس كمنهج وكمعلمين.
هذه الصوره من احدى مدارس البنات بمدينة #جدة صباح اليوم ، وبها يُفسر القرآن الكريم حسب فكر واحد دون مراعاة لبقية المدارس الفقهية.
من المسوؤل عن استمرار هذا الفكر الاقصائي ؟!
قائدة المدرسة ام ادارة التعليم؟!
@moe_gov_sa pic.twitter.com/MTyIdElwJN","75","33","24","1573028047000","12:14 AM - 6 Nov 2019","/FawazAlharbii/status/1191992140345290752"
"1583621146-4344","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@madinaedu","إدارة تعليم المدينة","تشهد المملكة يوم غدٍ الخميس 29 / 4 / 1441هـ ظاهرة #كسوف_الشمس_الحلقي وللنظر إلى الشمس خلاله مضار كبيرة على العين، لذلك وجه معالي #وزير_التعليم إلى تأخير #الاختبارات في جميع المدارس إلى الساعة 9 صباحاً حرصاً على سلامة الطلاب والطالبات ومنسوبي المدارس.
#تعليم_المدينة 
@moe_gov_sa pic.twitter.com/A5C3BHQsNE","10","169","86","1577263366000","12:42 AM - 25 Dec 2019","/madinaedu/status/1209756356909113344"
"1583621146-4465","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@eallam1","إدارة تعليم الأحساء","المرشحات على مستوى المملكة من تعليم الأحساء 
فئة الطالبة نورة محمد المبارك -أريام محمد العنزي - أثير عبدالله الخضير  - مجد موسى الأحمد
فئة المعلمة:هديل سالم الخماس - نوف إبراهيم الماص 
فئة المدرسة والإدارة المدرسية : مجمع نورة الجبر التعليمي (القسم الثانوي ) ذبحه محمد العجميpic.twitter.com/C5RwxyvjH9","1","13","11","1576753580000","3:06 AM - 19 Dec 2019","/eallam1/status/1207618161006256129"
"1583621146-4670","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@OKAZ_online","صحيفة عكاظ","وزير التعليم للمعلمين: لا تقلقوا.. نحن معكم وندافع عن حقوقكم

#عكاظ 
@moe_gov_sa
@minister_moe_sahttp://bit.ly/38hcf3x","9","8","12","1575751937000","12:52 PM - 7 Dec 2019","/OKAZ_online/status/1203416964040986624"
"1583621146-4307","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@zain1404","Zain Alshehri 💚 💚","#التعليم
#وزارة_التعليم
@moe_gov_sa
معلم يقوم بإعطاء معطفه للطالب شكرا للأستاذ يحيى الخديدي و يعلم الله أنه لا يعلم من قام بتصويره درجة الحرارة كانت في تبوك اليوم الصباح ٣ درجات مئوية pic.twitter.com/LbSsCnzqBA","1","6","4","1577649530000","11:58 AM - 29 Dec 2019","/zain1404/status/1211376045296889857"
"1583621146-4320","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@khorafi2015","الحياة حلوة","every thing will be fine","1","","","1577530705000","2:58 AM - 28 Dec 2019","/khorafi2015/status/1210877658696998912"
"1583621146-5153","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@ali_s_mk","متحف قديم التعليم","#التعليم 
مبادرة لحفظ تراث التعليم السعودي 
دعوة للاستمتاع .
@naifco
@Eyaaaad
@moe_gov_sa @scthKSA @Badermasaker @MOCSaudi 
اول متحف متخصص بالتعليم (مرخص)
#متحف_قديم_التعليمpic.twitter.com/nA8PzvLuCJ","1","28","49","1573089483000","5:18 PM - 6 Nov 2019","/ali_s_mk/status/1192249824495775744"
"1583621146-4451","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@essam26","Essam Ageel عصام","Have you heard of 'PPPPP'? It means 'Proper Planning Prevents Poor Performance.' @SA_Scholarships @spokesp_mohe @minister_moe_sa @moe_gov_sa #سفير٢ 
#سفير٢_عطل_طلبات_المبتعثين 
#سفير_2","2","7","4","1576855703000","7:28 AM - 20 Dec 2019","/essam26/status/1208046496014315520"
"1583621146-4627","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","بالشراكة مع وزارة الاتصالات وتقنية المعلومات.. وتنفيذ شركة تطوير لتقنيات التعليم
#وزارة_التعليم تكرم الفائزين في المسابقة الوطنية #المبرمج_الواعد
https://www.moe.gov.sa/ar/news/Pages/wa-p-147.aspx …pic.twitter.com/5SXrVIaMFx","15","400","248","1575925937000","1:12 PM - 9 Dec 2019","/moe_gov_sa/status/1204146773276708865"
"1583621146-4568","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@khobarofficeL","مكتب التعليم بالخبر -بنات-","#الانضباط_المدرسي بالثانوية الأولى بالراكة #الانضباط_المدرسى 
@moe_gov_sa
@Media_M_E @edueast_sapic.twitter.com/jaJ9Thhejs","12","58","103","1576406094000","2:34 AM - 15 Dec 2019","/khobarofficeL/status/1206160699434635264"
"1583621146-4889","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@aburasha58","محمد أحمد الألمعي","#الأحوال_المدنية

حدّث مؤهلك التعليمي 

@SaudiMCS
@moe_gov_sa

. pic.twitter.com/vcISQgiQuL","10","27","55","1574443803000","9:30 AM - 22 Nov 2019","/aburasha58/status/1197930253676498944"
"1583621146-5221","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@teacher500500","قلم يكتب الحقيقة","أين
@moe_gov_sa
أين
@minister_moe_sa
أين الوكلاء والمساعدون والمستشار والمتحدثة

لو اهتم أحد بمدارسنا وأبنائنا
لما سرنا في نفق مظلم

اهتمامكم منصب على الملتقيات والفلاشات وخارج الدوام والانتدابات والسفر

وتركتم المباني والمناهج والتقويم والطالب وحقوق المعلم

#العلاوه_السنويه128pic.twitter.com/09Rm7Kh02h","4","151","82","1572762234000","11:23 PM - 2 Nov 2019","/teacher500500/status/1190877240629837824"
"1583621146-5235","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@Ahmad_AlHayyani","𝐀𝐡𝐦𝐚𝐝 𝐀𝐥-𝐇𝐚𝐲𝐲𝐚𝐧𝐢","During a consecutive interpretation, you maintain to follow the story and convert it meaningfully and that what the translator did!
Some examples were repetitively mentioned.","1","","2","1572607762000","4:29 AM - 1 Nov 2019","/Ahmad_AlHayyani/status/1190229340962902016"
"1583621146-5070","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@khobarofficeL","مكتب التعليم بالخبر -بنات-","( ١٥٠) قائدة باللقاء السنوي للمدارس الأهلية بالشرقية ..
#التعليم_الأهلي @Exc_edueast
@moe_gov_sa
@Media_M_E @edueast_sapic.twitter.com/jaBJVaNU7O","4","45","44","1573548665000","12:51 AM - 12 Nov 2019","/khobarofficeL/status/1194175770714877952"
"1583621146-4877","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@alshabanat118","عبدالمجيد الشبانات","قم للمعلم وفه التبجيلا.. 

هذا هو المعلم المربي
يبذل ويسعى ولا يهتم لتصوير أو سمعه
بل يبذله خالصًا لوجه الله تعالى. 

إنه المعلم!

@teacher_rights
@moe_gov_sa
@spokesp_moe
@fawaz_drpic.twitter.com/vSTrPXedV5","3","68","75","1574582071000","11:54 PM - 23 Nov 2019","/alshabanat118/status/1198510192016723968"
"1583621146-4501","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@assiredu","تعليم عسير","سمو أمير منطقة #عسير الأمير #تركي_بن_طلال متحدثًا في #اليوم_العالمي_للغة_العربية : "" اليوم نحتفل بهويتنا ،ولغة القرآن ،وماضينا ،وحاضرنا ،ومستقبلنا "".

#تعليم_عسير 
#اللغة_العربية_والذكاء_الاصطناعي 
@moe_gov_sa 
@emartasirpic.twitter.com/g3OwrHsVtE","77","590","444","1576649081000","10:04 PM - 17 Dec 2019","/assiredu/status/1207179860654903296"
"1583621146-4969","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@edueast_sa","إدارة تعليم الشرقية","اختتم اليوم الأول من 
#لقاء_دور_مكاتب_التعليم_في_رفع_مستوى_التحصيل_الدراسي بورقة "" واقع التعليم في المملكة العربية السعودية ونتائج الاختبارات الدولية التحصيلية"" يقدمها المشرف العام على إدارة قياس التحصيل العلمي الدكتور فهد السحيمي.
#تعليم_الشرقية 
@moe_gov_sa
@Media_M_ pic.twitter.com/IW9JwDkMch","1","13","13","1574067922000","1:05 AM - 18 Nov 2019","/edueast_sa/status/1196353694033489921"
"1583621146-5120","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@tbld1919","سعيد الشهراني","هذا المعلم أصيبت زوجته بمرض السرطان ويستوجب وجوده بجانبها .. فنناشد وزارة التعليم على رأسها معالي الدكتور حمد آل الشيخ أن ينظروا في وضعه . 

https://sabq.org/zS3qDv 
@minister_moe_sa
@moe_gov_sa","11","116","35","1573311858000","7:04 AM - 9 Nov 2019","/tbld1919/status/1193182532877062145"
"1583621146-5226","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@NaifH2","أ/نايف","#العلاوه_السنويه127
٥٣ يوم متبقي على ""النفاذ"" ولازال للأمل بقية وللرجاء ترقب وللخير انتظار.
@minister_moe_sa 
الوزارة (ذات أفخم مبنى وزاري حديث في أرض تعد أعلى قيمة في الرياض)
وهذا مخالف للرؤية٢٠٣٠
 @moe_gov_sa 
المتحدث الإعلامي.
@spokesp_moe 
تنتظركم بطولة.
#العلاوه_السنويه128pic.twitter.com/FeFZJxEQjQ","2","184","99","1572685126000","1:58 AM - 2 Nov 2019","/NaifH2/status/1190553827512111105"
"1583621146-4381","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@khobarofficeL","مكتب التعليم بالخبر -بنات-","في اليوم الثاني من اختبارات نهاية الفصل الدراسي الأول للعام ١٤٤٠ / ١٤٤١هـ 

تؤدي بناتنا الطالبات بابتدائية صفية بنت عبدالمطلب بالحرس الوطني بالظهران الاختبار بجوٍّ من الثقة والطمأنينة..                  

#تعليم_الشرقية  
#اختبارات_منتصف_العام
@moe_gov_sa
@Mediapic.twitter.com/Dw7kqpQCpw","3","48","58","1577079839000","9:43 PM - 22 Dec 2019","/khobarofficeL/status/1208986590929915906"
"1583621146-4809","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@alhaili11","احمد الهيلي","خطبت هذا اليوم عن جرائم الابتزاز الالكتروني التي تقع على ابنائنا وبناتنا نتيجة ضعف الوعي باستخدام مواقع التواصل الاجتماعي والتساهل من قبل الآباء والأمهات في متابعة الابناء والبنات
امل من @Saudi_Moia و @moe_gov_sa تكثيف التوعية بذلك في المساجد والمدارس pic.twitter.com/ZLhY1CDRka","5","5","13","1575028198000","3:49 AM - 29 Nov 2019","/alhaili11/status/1200381385355210752"
"1583621146-5076","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20since%3A2019-11-01%20until%3A2019-12-31&src=typd&lang=en","@f7af20f9d436460","،،معلمة ابتدائي،،","#العلاوه_السنويه137
إذا كان (الوزير) بالقهر والإهمال قائما ..
 فكل من دونه من *مدراء و*مشرفين و*قادة شيمتهم
 العسف 
والقصف
 والخسف
بالمعلم .. 
(وعند الله تجتمع الخصوم )
@moe_gov_sa 
@minister_moe_sa","","23","15","1573508572000","1:42 PM - 11 Nov 2019","/f7af20f9d436460/status/1194007610502131713"
