web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1583861089-6373","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@RCPIreland","RCPI International","Last chance to apply! Applications for our International Residency Training Programme in Paediatrics based in Ireland close 2 March. Open to doctors from Saudi Arabia, visit https://bit.ly/2SBff3R  or email LaurenDolphin@RCPI.IE for more details. @SchsOrg @moe_gov_sa pic.twitter.com/D2pJJFAwRl","","","","1583053500000","","/RCPIreland/status/1234041938942156800"
"1583861089-6435","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@Abdullah66v","عبدالله","تأكد تماماً يامعالي الوزير
جميعنا يريد التطوير ويبحث عنه ولكن ليس على حساب علاوتنا السنويه

جميع موظفي الدولة يحصلون على علاوتهم بدون قيود وشروط إلا المعلم

والملك حفظه الله أمر بصرفها للجميع بدون شروط أو إستثناءات

فلماذا المعلم هو المستثنى من وجهة نظركم؟
@moe_gov_sa
@KingSalmanpic.twitter.com/9zvK5kBR48","1","12","8","1583038267000","8:51 PM - 29 Feb 2020","/Abdullah66v/status/1233978047608565762"
"1583861089-6460","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@rodah46","الروضه ٤٦ رقم العضويه ٣٣٧٣٨","#اليوم_العالمي_للدفاع_المدني تم اليوم تفعيل اليوم العالمي بالروضه ٤٦ بمشاركه أطفال الروضه @riyadh_edu @Media_M_E @moe_gov_sa @eshraf_bdi3ahpic.twitter.com/yGUhK7r235","","1","1","1583076336000","7:25 AM - 1 Mar 2020","/rodah46/status/1234137720416620545"
"1583861089-6369","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#فيديو |
مشاركون في معرض الوقاية من فيروس #كورونا يؤكدون على جهود إدارات التعليم في تقديم برامج توعوية داخل المدارس، وتأهيل مشرفين صحيين بالتعاون مع #وزارة_الصحة.pic.twitter.com/YLwDMKJuwE","49","527","393","1583249370000","7:29 AM - 3 Mar 2020","/moe_gov_sa/status/1234863477451345920"
"1583861089-6515","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@bim_yw","البندري♡♡♡♡♡","تبون نجيب صك من المحكمه وشهود  وموافقة جماعة المسجد  ترى غثيتونا وصلنا مرحلة الحامل في عز الوحام  ان الله يغثكم مع ذا الصبح","2","1","2","1583039604000","9:13 PM - 29 Feb 2020","/bim_yw/status/1233983656705785862"
"1583861089-6489","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@mshal903","الابتدائية الثالثة والمتوسطة ١","تم تفعيل #اليوم_العالمي_للدفاع_المدني  يوم الأحد ٦/ ٧ بركن توزيعات و منشورات ومجسمات وعروض عن تعريف الدفاع المدني و انواع طفايات الحريق والإسعاف الاوليةوختتم بمشهد تمثيلي و أنشودة بأشراف مسؤولة  الأمن والسلامة / رفعة العاتي و ريم الخميسة @moe_gov_sa 
@g_ale3lam 
#تعليم_الأفلاجpic.twitter.com/huzs0dJm7L","","","1","1583054995000","1:29 AM - 1 Mar 2020","/mshal903/status/1234048211469381633"
"1583861089-6376","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@LoNDoN64276735","🕊 🇸🇦احب وطني 🇸🇦 🕊","#اصوات_كليات_التربيه_تنادي @Badermasaker 
@minister_moe_sa 
@kbsalsaud 
@KingSalman 
@sattam_al_saud 
@MISHALALSAUD19
@MOFKSA 
@moe_gov_sa إنَّ عوضَ الله إذا حلّ ، أنساكَ كلَّ ما فقدْت .. pic.twitter.com/ntQHH7TTGJ","","16","3","1583333974000","6:59 AM - 4 Mar 2020","/LoNDoN64276735/status/1235218332380475395"
"1583861089-6538","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@basdg112233","basdg112233","تعليم القريات فيه تحذير من غبار ورياح قوية اليوم    يؤدي لانعدام الرؤية","","","","1583033698000","7:34 PM - 29 Feb 2020","/basdg112233/status/1233958882923483138"
"1583861089-6315","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@Gafur66755360","Gafur","Looking for nice T Shirt:https://bit.ly/2m96xxd","","","1","1583473920000","9:52 PM - 5 Mar 2020","/Gafur66755360/status/1235805307797770241"
"1583861089-6434","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@remanschool","مدرسة ريمان الإبتدائية و المتوسطة","جانب من أعمال الطلاب في اليوم العالمي للدفاع المدني تحت شعار ( السلامة أولاً) بإشراف رائد النشاط أ/ عبدالرحمن ال عبيه  وأ / خالد البارقي #تعليم_نجران  #النشاط_الطلابي @moe_gov_sa pic.twitter.com/8qtrEXQWOF","","2","6","1583039094000","9:04 PM - 29 Feb 2020","/remanschool/status/1233981516130267136"
"1583861089-6484","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@Asabah1421","الابتدائية السابعة والطفولة المبكرة","@e3lam_alula 
#اليوم_العالمي_للدفاع_المدني 
#الملف_الإعلامي_بوزارة_التعليم 
@moe_gov_sa pic.twitter.com/p9Y8xnosY4","","","","1583060477000","3:01 AM - 1 Mar 2020","/Asabah1421/status/1234071205143072771"
"1583861089-6487","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@hafredumedia","تعليم حفر الباطن","سمو محافظ حفر الباطن يكرم سعادة مدير #تعليم_حفر_الباطن ضمن تكريم الجهات الداعمة والمشاركة بتفعيل
#اليوم_العالمي_للدفاع_المدني بحفر الباطن .

#السلامة_أولا
#السلامة_المدرسية
#تعليم_حفرالباطن 
@moe_gov_sa
@Media_M_Epic.twitter.com/M0za5Z3YDe","1","3","","1583056822000","2:00 AM - 1 Mar 2020","/hafredumedia/status/1234055875154841600"
"1583861089-6314","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@Aweme17","Al_zhrani Norah 🌱 📚 🇸🇦","She introduced Microsoft Educator Center, which we can learn and explore with training and resources.","","","","1583476617000","10:36 PM - 5 Mar 2020","/Aweme17/status/1235816621853163522"
"1583861089-6317","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","د.آل الشيخ يدشن منصة التوثيق الإعلامي لوزارة التعليم
https://www.moe.gov.sa/ar/news/Pages/j-f-2020-21.aspx …pic.twitter.com/zEI9NE9PUf","222","1.3K","915","1583429923000","9:38 AM - 5 Mar 2020","/moe_gov_sa/status/1235620770958774272"
"1583861089-6465","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@Sara1996io","Amani","#زياده_احتياج_الانجليزي4
الاحتياج السنوي ابداً لايسد العجز!!
انزلوا للميدان شوفوا الوضع نبي احتياج فعلي !؟ @minister_moe_sa  @moe_gov_sa","","5","1","1583071913000","6:11 AM - 1 Mar 2020","/Sara1996io/status/1234119168544342017"
"1583861089-6421","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@bwa_high_school","متوسطة وثانوية بوا","مشاركة طلاب المدرسة في #اليوم_العالمي_للدفاع_المدني_2020 بمحافظة ميسان
وذلك تحت رعاية محافظ ميسان أ/محمد آل شيبان.
@misaanm1437⁩ 
⁦@TaifEduGov⁩ 
⁦@moe_gov_sa⁩ 
⁦@Media_M_Epic.twitter.com/TCrVjDTc1e","1","5","5","1583086236000","10:10 AM - 1 Mar 2020","/bwa_high_school/status/1234179245661937666"
"1583861089-6272","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@terrorxiao","yoongi","@moe_gov_sa so like... what do u think..? seems like a good idea to me idk  pic.twitter.com/Cnht0jCn9k","","","","1583625599000","3:59 PM - 7 Mar 2020","/terrorxiao/status/1236441495609147397"
"1583861089-6554","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@Rushed7r4","بكر ⚖️","و الله انه فيك عنصرية مقززة ليش ما تصير استاذ مساعد بعدها نشوف اذا مظلوم و لا ...","","","","1583021209000","4:06 PM - 29 Feb 2020","/Rushed7r4/status/1233906500265037826"
"1583861089-6513","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@abodeeee96","Ahmad Al-Matrafi","الوزارة تبحث عن أي خطأ من أجل استعباد المتقدم من حركة النقل.. ولهذا إجراءتهم تكون بهذا الشكل طباعة وختم وارفاق","","2","2","1583042921000","10:08 PM - 29 Feb 2020","/abodeeee96/status/1233997570298597376"
"1583861089-6501","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@shupirmah","مدرسة ابتدائية شبيرمة","#الملف_الإعلامي_بوزارة_التعليم 
@dwadmisa
@moe_gov_sa 
@Media_M_Epic.twitter.com/TlJDTN3PVD","","2","","1583053739000","1:08 AM - 1 Mar 2020","/shupirmah/status/1234042943134105600"
"1583861089-6255","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#وزارة_التعليم تعلن عن #تعليق_الدراسة في جميع مدارس ومؤسسات التعليم العام والأهلي والجامعي والفني في المملكة؛ اعتباراً من يوم الاثنين ١٤/ ٧/ ١٤٤١هـ وحتى إشعار آخر.pic.twitter.com/J1PFcNU381","2.7K","13K","9.4K","1583692386000","11:33 AM - 8 Mar 2020","/moe_gov_sa/status/1236721623773982723"
"1583861089-6391","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@5FS54OPqPwYO2TQ","عبدالمجيد","#تقديم_الاخُتبارات_قبل_رمضان2       @moe_gov_sa بحاجة أن نعيش الآجواء الرمضانية بعيداً عن الدراسة نحن بحاجةأن نسعى إلى ختم القرآن والتفرغ لشهر الخير والتقرب بفعل الطاعات ومساعدة ومساندة الوالدين بالإضافة إلى صلة الرحم حيث الآجر مضاعف في تلك الليالي فضلاً وليس أمراً قدموا","1","13","13","1583090534000","11:22 AM - 1 Mar 2020","/5FS54OPqPwYO2TQ/status/1234197273636196355"
"1583861089-6271","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@DrNadeemIqbal5","Dr Nadeem Iqbal","Please translate in english as well","","","","1583635148000","6:39 PM - 7 Mar 2020","/DrNadeemIqbal5/status/1236481549475995653"
"1583861089-6535","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@110assa110","زاهر","باقي نحلف على القرآن ان نبغا ننقل","2","1","5","1583038922000","9:02 PM - 29 Feb 2020","/110assa110/status/1233980793766268929"
"1583861089-6279","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@k_rakesh2004","राकेश कुम@r  🇮🇳","all school will be closed from tomorrow. is it confirmed","","","1","1583695491000","12:24 PM - 8 Mar 2020","/k_rakesh2004/status/1236734646475464704"
"1583861089-6370","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@m_alquds1","مدرسة القدس - الجوف","في الرفع من الوقاية عن #كورونا_السعوديه والعالم حرصت مدرستنا على تقديم محاضرة قدمها الطبيب الأسري محمد بلابل   وبمشاركة المرشد الصحي المعلم المتميز / أحمد المرشد وكانت تدور محاورها عن أسباب تفشي فايروس كورونا وطرق الوقاية منه 

@qiadadoma @jouf_edua @aljoufedu @moe_gov_sa pic.twitter.com/dt4xaC1Tkr","1","3","2","1583187759000","2:22 PM - 2 Mar 2020","/m_alquds1/status/1234605062107860998"
"1583861089-6495","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@jjhaaam","مدرسة جهام المتوسطه","سعدنا صباح هذا اليوم الأحد بزيارة مدير مكتب التعليم بالجمش أ/ هابس بن شملول الغويري في زيارة للمدرسة لمتابعة نواتج التعلم و سلوكيات الطلاب .
 @moe_gov_sa
@Media_M_E
@dwadmisapic.twitter.com/HCWU9tet97","","1","1","1583042107000","9:55 PM - 29 Feb 2020","/jjhaaam/status/1233994155011059714"
"1583861089-6335","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#وزارة_التعليم تتخذ إجراءات احترازية لمواجهة #كورونا
https://www.moe.gov.sa/ar/news/Pages/co-2579.aspx …pic.twitter.com/TeqYriIqFj","211","1.0K","609","1583251684000","8:08 AM - 3 Mar 2020","/moe_gov_sa/status/1234873185637687306"
"1583861089-6427","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@edueast_sa","إدارة تعليم الشرقية","مدير عام #تعليم_الشرقية  يزور جناح إدارة التعليم الذي نظمته إدارة الأمن و #السلامة_المدرسية في معرض الدفاع المدني تحت شعار #السلامة_أولا 
@moe_gov_sa 
@Media_M_E 
@SaudiDCDpic.twitter.com/BoqNHnksEP","","17","21","1583045111000","10:45 PM - 29 Feb 2020","/edueast_sa/status/1234006753295130626"
"1583861089-6478","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@7ug_me","علي الزهراني 🇸🇦لاتعاند","نقلو التقنيه المتطورة تهريب","","3","3","1583021679000","4:14 PM - 29 Feb 2020","/7ug_me/status/1233908472934289410"
"1583861089-6504","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@Qfarschool","متوسطة قفار للبنات","من انجازاتنا :
تم اليوم الأحد ٧/٦ تفعيل اليوم العالمي للدفاع المدني بإشراف منسقة الأمن والسلامة أ/سلمى المبروك عن طريق إذاعة صباحية وعدد من العروض والمنشورات وعرض بعض المخاطر المحتملة وطرق الوقاية منها. @hailedu_south @HAIL_EDU @huda_alrefaie @moe_gov_sa @Media_M_E","","1","3","1583053288000","","/Qfarschool/status/1234041049926033408"
"1583861089-6536","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@178Intermediate","المتوسطة ١٧٨","يتم اليوم البدء بتنفيذ أسبوع الموهبة تحت إشراف المعلمة المبدعة وداد ال صمان حيث قامت هي و زهرات م١٧٨ من الموهوبات بتنفيذ برنامج صباحي مبدع مدعم بالكثير من البحوث و المطويات و النشرات تحدثن فيه عن تعريف الموهوب و خصائص الموهوبين@eshraf_bdi3ah @moe_gov_sa @riyadh_edu @Media_M_Epic.twitter.com/hMlbI1FELe","1","","1","1583039656000","","/178Intermediate/status/1233983874469957632"
"1583861089-6307","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@arabnews","Arab News","#UPDATE: #SaudiArabia’s education ministry (@moe_gov_sa) suspends schools and higher education institutes in #Qatif for two weeks https://arab.news/9ypq5 pic.twitter.com/XB5UbRQDw9","3","12","22","1583606469000","10:41 AM - 7 Mar 2020","/arabnews/status/1236361261413212162"
"1583861089-6390","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@ABFadaaq","عبدالله فدعق","أتمنى من وزارة التعليم @moe_gov_sa  وفي ظل ظروف #كورونا الحالية، أن تبادر [بإلزام] المدارس المؤهلَة بتجريب تدريس طلابها وطالباتها [عن بُعد]؛ والفكرة غير صعبة على المدارس الخاصة أبدا بالدرجة الأولى.","3","8","18","1583174590000","10:43 AM - 2 Mar 2020","/ABFadaaq/status/1234549826672615432"
"1583861089-6428","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@Qatif_edu_81","مكتب التعليم بالقطيف - عضوية الملف 7126","#السلامة_أولاً
#السلامة_المدرسية
@moe_gov_sa
@edueast_sa
@Media_M_Epic.twitter.com/CuNDXjFmDB","","12","11","1583044255000","10:30 PM - 29 Feb 2020","/Qatif_edu_81/status/1234003164162068480"
"1583861089-6453","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@schoool_107","school107 الابتدائية","تعلن الابتدائية 107 عن أنطلاق أسبوع موهبة تحت شعار
 ""أنا خارج الصندوق"" 
وذلك في الفترة  ٦-١٠ /٧/ ١٤٤١ 
قائدة المدرسة/ ناديه القحطاني 
مسنقة الموهوبات / هند الشهراني 
@aishah2918 
@riyadh_gifted 
@girlswestoffice @riyadh_edu @moe_gov_sa @Media_M_Epic.twitter.com/6dfG9AUc7p","","4","7","1583042860000","10:07 PM - 29 Feb 2020","/schoool_107/status/1233997310356574211"
"1583861089-6277","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@SyedIbadAhmed2","Syed Ibad Ahmed","Appreciate MOE -KSA for their timely action to prevent the spread of Cov19. However, Pakistan International School English section is still asking Teachers to cone to school and allowing them to bring their kids too which is not fair with the teachers and risking their lives","","","","1583696240000","12:37 PM - 8 Mar 2020","/SyedIbadAhmed2/status/1236737788160204801"
"1583861089-6337","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#وزارة_التعليم تقيم برنامج ""المنافسات والمشتريات الحكومية"" بالشراكة مع هيئة المحامين
https://www.moe.gov.sa/ar/news/Pages/mh-2020-632.aspx …pic.twitter.com/iq50DK3ROY","10","202","144","1583250727000","7:52 AM - 3 Mar 2020","/moe_gov_sa/status/1234869169998438403"
"1583861089-6261","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@MleerJ","MLEER JA","I love you","","","","1583699357000","1:29 PM - 8 Mar 2020","/MleerJ/status/1236750859100397570"
"1583861089-6445","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@umnaif06404258","um naif","@moe_gov_sa @minister_moe_sa السلام عليكم  #تقديم_الاخبارات_قبل_رمضان_لسنة2020","","3","4","1583077554000","7:45 AM - 1 Mar 2020","/umnaif06404258/status/1234142828546154498"
"1583861089-6455","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@binrbah","عطاء بن أبي رباح","من اشتراطات السلامة في حافلات نقل الطلاب والطالبات وقوف السائق في المكان المخصص وعدم التحرك حتى نزول الطلاب والتأكد من إبتعادهم عن الحافلة .
#السلامة_أولاً 
#الدفاع_المدني
@Media_M_E 
@moe_gov_sa 
@TaifEduGovpic.twitter.com/OiYYjbiTjI","","7","3","1583040595000","9:29 PM - 29 Feb 2020","/binrbah/status/1233987813181460480"
"1583861089-6466","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@moh97582237","moh","العلاوة هي من حقنا ونرفض المساس بها

@moe_gov_sa
@minister_moe_sa
@ETEC_SA
@DrHzaman

#العلاوه_السنويه250","","13","14","1583071900000","6:11 AM - 1 Mar 2020","/moh97582237/status/1234119113716457477"
"1583861089-6530","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@edueast_sa","إدارة تعليم الشرقية","(٤٥) طالبة من #تعليم_الشرقية تقابلهن (٦) مُحكِّمات بقيادة رئيسة قسم اللغة العربية منى الدوسري، وإشراف منسقة #تحدي_القراءة_العربي نورة الصانع .
@moe_gov_sa 
@Media_M_Epic.twitter.com/OjXiHGVUWT","","9","10","1583048249000","11:37 PM - 29 Feb 2020","/edueast_sa/status/1234019914010288128"
"1583861089-6284","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@alamzaib123456","Alam Zaib","This is a good step to secure the student, because students are the future for tomorrow’s Saudi Arabia.","","","","1583615841000","1:17 PM - 7 Mar 2020","/alamzaib123456/status/1236400569725734912"
"1583861089-6527","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@Teacher1519","أ.عبدالله مسودي","استاذ محمد انا طبعت الاقرار والاستمارة وقعتها وختمتها وضفتها يعني خلصت كل شي وبعدها سويت إنهاء طلب عادي ولا ها الشي يأثر؟","","","","1583048890000","11:48 PM - 29 Feb 2020","/Teacher1519/status/1234022603427328000"
"1583861089-6378","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@wedmb","Wed.m.b","#اصوات_كليات_التربيه_تنادي
#اصوات_كليات_التربيه_تنادي

@KingSalman
@minister_moe_sa
@kbsalsaud
@HRHPSAUDS
@spokesp_moe 
@almodifer 
@moe_gov_sa pic.twitter.com/W5bOP2RTxH","","72","24","1583332602000","6:36 AM - 4 Mar 2020","/wedmb/status/1235212578399358978"
"1583861089-6418","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@Rrrrrr30a","roro30","#معلمو_الحدالجنوبي_وظلم_البصمه٣٣ نناشد معالي الوزير حمد آل الشيخ أن ينظر في موضوع البصمه في المناطق النائية @spokesp_moe @moe_gov_sa","","10","3","1583068494000","5:14 AM - 1 Mar 2020","/Rrrrrr30a/status/1234104828609093632"
"1583861089-6288","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@6rz_u","فهد البقمي","@moe_gov_sa MOOD: pic.twitter.com/P71YZz3ZjX","","","1","1583611317000","12:01 PM - 7 Mar 2020","/6rz_u/status/1236381593910087691"
"1583861089-6256","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","توفر #وزارة_التعليم لكل طلاب التعليم العام؛ متابعة دراستهم من مصادر تعليمية غير متزامنة عبر قنوات عين على تردد عربسات 12437 عمودي، من خلال 15 قناة بث مباشرة من الساعة 8 ص إلى الساعة 12:30 ظ، ويُعاد طوال اليوم. 
أو عبر قناة يوتيوب التعليمية على مدار الساعةhttp://youtube.com/dorosien","308","5.2K","3.4K","1583776840000","11:00 AM - 9 Mar 2020","/moe_gov_sa/status/1237075847846203392"
"1583861089-6509","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@toot1337","متوسطة وثانوية الاجفر للبنات","اليوم الاحد 1441/7/6 تم تفعيل برنامج عن الدفاع المدني لطالبات ثالث علمي  بااشراف الاستاذه زينب الحربي  والاداريه منيره العايد
     المتسقه الاعلاميه /ترفه العبدالله 
@HAIL_EDU @HAIL_EDU @moe_gov_sa pic.twitter.com/6TlJNxPSEn","1","1","","1583051164000","12:26 AM - 1 Mar 2020","/toot1337/status/1234032140565831680"
"1583861089-6267","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2020-03-01%20until%3A2020-03-10&src=typd&lang=en","@HetsooX","HETSOO x","good job my bro","1","","","1583684951000","9:29 AM - 8 Mar 2020","/HetsooX/status/1236690438662356994"
