web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1583620629-4212","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@ssaliss2007","علي السعيد","تشرفت مساء اليوم الاحد بزيارة متحف قديم التعليم للاستاذ علي المبيريك وهو من أهم المتاحف المتخصصة في المملكة ومبادرة فردبة  وطنية تستحق الاشادة والدعم @moe_gov_sa
@MOCSaudi @Qol_SP
@shmareekpic.twitter.com/HU4e7MyNYw","3","18","23","1567375475000","3:04 PM - 1 Sep 2019","/ssaliss2007/status/1168283535272271877"
"1583620629-4232","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@MBorgoriya","Musaddik Ahmed Borgoriya","I want to complete my graduation but I have some financial problems .##Help Allah gave Arabs the everything because they are descendents of Sahaba Azmain .And to help other Muslims in the world.","","","","1567349613000","7:53 AM - 1 Sep 2019","/MBorgoriya/status/1168175063234834432"
"1583620629-3403","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@eojb1","مكتب التعليم بمحافظة الجبيل","أقام مكتب التعليم بمحافظة الجبيل مساء الثلاثاء 16-2-1441 الحفل الأول لتكريم رواد التعليم بالجبيل وتم الاحتفاء بثلاثين معلما متقاعدا كان لهم الدور البارز في العملية التعليمية بمحافظة الجبيل بحضور مدير مكتب التعليم والمساعدين والمشرفين وقادة المدارس .
@edueast_sa
@moe_gov_sa pic.twitter.com/tOzig0TaLw","","24","13","1571203237000","10:20 PM - 15 Oct 2019","/eojb1/status/1184338334199492609"
"1583620629-3488","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@guriatedu_gov","إدارة تعليم القريات","برعاية مدير التعليم .. إدارة #تعليم_القريات تحتفي بمعلميها بمناسبة #اليوم_العالمي_للمعلم2019
https://edu.moe.gov.sa/Quriat/MediaCenter/News/Pages/q1090.aspx …
@moe_gov_sa @Media_M_Epic.twitter.com/NYjvDevQYX","1","29","22","1570546143000","7:49 AM - 8 Oct 2019","/guriatedu_gov/status/1181582280772505602"
"1583620629-4220","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@shaukat_khadija","Khadija Shaukat","Awesome","","","","1567364480000","12:01 PM - 1 Sep 2019","/shaukat_khadija/status/1168237422418829312"
"1583620629-3596","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#وزير_التعليم يوجه كلمة للمعلمين والمعلمات بمناسبة #اليوم_العالمي_للمعلم
#عطاء_المعلم_مستقبل_للوطن
https://www.moe.gov.sa/ar/news/Pages/t-d-1441-56.aspx …pic.twitter.com/xTG8V4ZlwU","1.2K","4.5K","2.5K","1570273997000","4:13 AM - 5 Oct 2019","/moe_gov_sa/status/1180440819733553152"
"1583620629-4136","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@TETCOSA","تطوير لتقنيات التعليم | TETCO","مبادرة #المهارات_الرقمية 
هي مبادرة تأتي في إطار السعي لتهيئة المناخ الملائم لتنمية قدرات #الطلاب الرقمية بشراكة تيتكو مع وزارة التعليم ووزارة الاتصالات و تقنية المعلومات وتطوير التعليمية 
@moe_gov_sa
@McitGovSa 
@t4edupic.twitter.com/Rh6uJEoUbs","2","12","20","1567606020000","7:07 AM - 4 Sep 2019","/TETCOSA/status/1169250511712915456"
"1583620629-4239","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@AbdulrahmanTR","عبدالرحمن السيد | ترجمة  🌐","وتلوموا طلابنا على الأخطاء الإملائية ياوزارة ""التعليم""!! @moe_gov_sa pic.twitter.com/Vr9AXHdaQ1","8","14","15","1567335894000","4:04 AM - 1 Sep 2019","/AbdulrahmanTR/status/1168117522631221248"
"1583620629-4238","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@edueast_sa","إدارة تعليم الشرقية","#معًا_نبدأ
#العام_الدراسي_الجديد
تقرير مرئي أعدته المتوسطة الخامسة بمكتب شرق الدمام ب #تعليم_الشرقية التقرير رصد سير اليوم الدراسي .
@Media_M_E
 @moe_gov_sa pic.twitter.com/w0Tjn3xw7R","8","11","29","1567338857000","4:54 AM - 1 Sep 2019","/edueast_sa/status/1168129951331233793"
"1583620629-4025","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@Nssa_02","‏﮼المزن 🇸🇦","وزارة التعليم لم تلفت ل #تنفيذ_توصيه_كليات_التربيه٨١٧
 ونحن لنا سنوات نطالب بتنفيذها أسوة بمخرجات الوزارة من الكليات المتوسطة والمعاهد وكليات المعلمين الذين تخرجوا نفس تخصصنا وليس لنا مجال سوى التعليمpic.twitter.com/NgjlatkTxj","","93","23","1568207324000","6:08 AM - 11 Sep 2019","/Nssa_02/status/1171772564252844033"
"1583620629-3263","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@vpdkau","وكالة الجامعه للتطوير","#جامعة_الملك_عبدالعزيز في المرتبة ٥١ عالميا من ضمن ١٥٠٠ جامعة عالمية وذلك حسب التصنيف الامريكي #USNews 
@moe_gov_sa @mohe_sa @kauwebpic.twitter.com/efhhxwUOxV","4","17","43","1571905261000","1:21 AM - 24 Oct 2019","/vpdkau/status/1187282835897499648"
"1583620629-3867","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@afifedu1","إدارة تعليم عفيف","#فيديو 
كلمة سعادة مدير #تعليم_عفيف الأستاذ : سعيد بن مساعد الزهراني بعد تدشين معرض اليوم الوطني ٨٩ بشعار #همة_حتى_القمة    بحديقة الملك عبدالعزيز .
#اليوم_الوطني89 
#همة_التعليم_قمة_للوطن 
@moe_gov_sa pic.twitter.com/4QHWBRjA9P","2","62","18","1568924443000","1:20 PM - 19 Sep 2019","/afifedu1/status/1174780378059616256"
"1583620629-3208","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@qunedu","تعليم القنفذة","يحدث الآن|

مدير #تعليم_القنفذة يرأس اجتماع مؤشرات الأداء المدرسية بحضور المساعد للشؤون التعليمية
@moe_gov_sa
#الملف_الإعلامي_بوزارة_التعليمpic.twitter.com/dTkAE26356","","12","11","1572337477000","1:24 AM - 29 Oct 2019","/qunedu/status/1189095681677561856"
"1583620629-4202","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@Gaber_70","أبوحسين GH (العالمي)","#انوار_خالد_العنزي

المملكه بلد الخير وأثره الطيب امتد للخارج فكيف بمن يعيش على أرضه ، وإن شاء الله يجبر بخاطرك وتلتحقي بمدرستك بإذن الله

@minister_moe_sa 
@moe_gov_sa 
@fayez_malkipic.twitter.com/Xr8vQWNi8m","15","304","58","1567411860000","1:11 AM - 2 Sep 2019","/Gaber_70/status/1168436144557711360"
"1583620629-3940","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@edueast_sa","إدارة تعليم الشرقية","#همة_حتى_القمة 
#اليوم_الوطني٨٩  ل #وطن_الشموخ #تعليم_الشرقية
دعوة عامة من
 #المسؤولية_الاجتماعية 
@EPCSRsa 
@moe_gov_sa
@Media_M_Epic.twitter.com/JRRCs5Yj4C","3","32","22","1568549896000","5:18 AM - 15 Sep 2019","/edueast_sa/status/1173209413747957761"
"1583620629-3264","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@qunedu","تعليم القنفذة","يحدث الآن|
المساعد للشؤون التعليمية يفتتح ورشة عمل صعوبات التعلم والضعف القرائي والتي يقدمها مشرف الوحدات الإرشادية بـ #تعليم_القنفذة
@moe_gov_sa
@alhethami
#الملف_الإعلامي_بوزارة_التعليمpic.twitter.com/gtLy6Qk08X","2","10","15","1571897866000","11:17 PM - 23 Oct 2019","/qunedu/status/1187251820214796288"
"1583620629-4003","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@edueast_sa","إدارة تعليم الشرقية","#معاً_نبدأ 
#العام_الدراسي_الجديد 
صور لإحدى مدارس #الطفولة_المبكرة  ب #تعليم_الشرقية 
@moe_gov_sa 
@Media_M_Epic.twitter.com/Vo5qQxkC6P","26","142","102","1568289284000","4:54 AM - 12 Sep 2019","/edueast_sa/status/1172116329559744513"
"1583620629-3614","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@lunghakami","Abdul Hakami","Good subject","","","","1570128503000","11:48 AM - 3 Oct 2019","/lunghakami/status/1179830575076708352"
"1583620629-3244","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@Faisal_Al_Kadi","فيصل بن أحمد القاضي","الطريقة العلمية: 
ألاحظ، أسأل، أكون فرضية، أختبر فرضية، أستنتج

من ملخص إبني سعد (الصف السادس) لمادة العلوم. تفاجأت بوجود هذا النهج العلمي الأساسي في مقررات مرحلة دراسية مبكرة. لا أذكر أني تعلمته إلا في الدراسات العليا  الله يوفق جميع أبناؤنا ولايخيب تعبهم. @moe_gov_sa pic.twitter.com/eq9SIkU6Da","3","9","22","1572102419000","8:06 AM - 26 Oct 2019","/Faisal_Al_Kadi/status/1188109777982889990"
"1583620629-3864","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@d71_m","عبدالرحمن","حسبي الله ونعم الوكيل.(اللهم من ولي من أمر أمتي شيئاً فشق عليهم فاشقق عليه).#العلاوه_السنويه84 @teacher_rights @moe_gov_sa @minister_moe_sapic.twitter.com/2WPfFPheLn","7","101","60","1568968662000","1:37 AM - 20 Sep 2019","/d71_m/status/1174965848877830145"
"1583620629-4247","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@CGCSaudi","التواصل الحكومي","صباح الخير، والتوفيق والنجاح، لأكثر من 6 ملايين طالب وطالبة، يستهلون اليوم #العام_الدراسي_الجديد1441. @moe_gov_sa pic.twitter.com/ka2hPfpUzc","16","215","250","1567325375000","1:09 AM - 1 Sep 2019","/CGCSaudi/status/1168073401669443584"
"1583620629-3281","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@anasbinmalek35","ثانوية أنس بن مالك","نبارك لكافة منسوبي المدرسة وللطالب سعد مثيب العلياني حصوله على المركز الأول على مستوى إدارة تعليم بيشة والتأهل للتصفيات النهائية على مستوى المملكة في مسابقة المهارات الطلابية فرع القصة القصيرة 
ألف مبرووووووك 
@moe_gov_sa
#تعليم_بيشة
@bishaedu 
@bashieredu 
@nashatbishapic.twitter.com/d3INy5abuZ","8","13","10","1571824661000","2:57 AM - 23 Oct 2019","/anasbinmalek35/status/1186944775079026689"
"1583620629-3834","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#وزير_التعليم: مضى أبناء المؤسس من بعده على خطاه في منح التعليم الأولوية المستحقة، كونه المحور الرئيس للنهضة الشاملة، والركن الأساس في بناء الإنسان السعودي، وتنمية قدراته، ليسهم في تقدم بلاده وتطورها.
#همة_التعليم_قمة_للوطن
#همة_حتى_القمة","11","360","172","1569151595000","4:26 AM - 22 Sep 2019","/moe_gov_sa/status/1175733124451524608"
"1583620629-3300","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@SaudiTeachers","ملتقى المعلمين والمعلمات","بيان رائع  ومنصف وحازم من وزارتنا ويضع النقاط على الحروف 
 
بارك الله في جهود وزيرنا د. حمد المسؤول الأول في التعليم والذي يقدم وفريق عمله كل مالديهم من خبرة كبيرة في سبيل تطوير التعليم ببلادنا العزيزة 

-نفس التساؤل طرحناه في حسابنا بالأمسhttps://twitter.com/SaudiTeachers/status/1186391864867463172?s=20 …","10","33","28","1571731812000","1:10 AM - 22 Oct 2019","/SaudiTeachers/status/1186555339937931264"
"1583620629-3752","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@edueast_sa","إدارة تعليم الشرقية","#همة_حتى_القمة 
 #همة_التعليم_قمة_للوطن 
#تعليم_الشرقية 
منسوبو وطلاب ثانوية اليعقوبي بالخبر  يعبرون عن فرحتهم ب #اليوم_الوطني  
@moe_gov_sa
@Media_M_Epic.twitter.com/zGZFEtRxe6","","14","19","1569331224000","6:20 AM - 24 Sep 2019","/edueast_sa/status/1176486541633495041"
"1583620629-3199","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@TETCOSA","تطوير لتقنيات التعليم | TETCO","نحرص على تطوير و تعليم اجيالنا القادمة على اساسيات التحول الرقمي:
 المطلوب سجل_ تعلم، شارك في الجولات الثلاثة، تأهل للتصفيات وان شاء الله تكون #المبرمج_الواعد. 

@moe_gov_sa
⁩
@McitGovSa

سجـل الآن
(يفضل مساعدة أولياء الأمور )
https://ncc.tetco.sa pic.twitter.com/4FcK91WlV7","4","14","13","1572426907000","2:15 AM - 30 Oct 2019","/TETCOSA/status/1189470778850512896"
"1583620629-3856","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@MarzouqAlSulayi","Marzouq Nasser","@moe_gov_sa
@SANationalDay
#همة_حتى_القمة 
#اليوم_الوطني_السعودي
East or west , Saudi Arabia is the bestpic.twitter.com/OgUH4Cf9le","","","","1569000760000","10:32 AM - 20 Sep 2019","/MarzouqAlSulayi/status/1175100475148066816"
"1583620629-4106","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@turkialdajam","تركي الدعجم","مستحيل ... ممكن يقصدون في اكثر من فتره صباحيه ومسائية ما اعتقد نفس الوقت ...أكاد لا أصدق ...
وزارة التعليم هل تفيدونا الله يعافيكم @moe_gov_sa pic.twitter.com/z8mJthgqnz","150","320","51","1567868424000","8:00 AM - 7 Sep 2019","/turkialdajam/status/1170351115424206848"
"1583620629-4033","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@iVimalPandey","विमल पाण्डे | #VimalPandey  🇮🇳","@KingSalman | @KSAMOFA | @moe_gov_sa - this may interest you.","","","","1568178381000","10:06 PM - 10 Sep 2019","/iVimalPandey/status/1171651169544003584"
"1583620629-4056","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@3359725","فوزية الهويريني","مافائدة رصد الكاميرات التي وثقت الشجار؟ ولم تنهيه قبل فوات الأوان!","17","16","115","1568060969000","","/3359725/status/1171158708375773186"
"1583620629-3743","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@HassanainMazen","Mazen Hassanain","First @moe_gov_sa bylaws needs updates then leadership @SaudiMOH @SHC_GOV need to understand the need so hopefully some academic institutions can make it happen. Complex yet easy ...","1","2","6","1569354091000","12:41 PM - 24 Sep 2019","/HassanainMazen/status/1176582453810647042"
"1583620629-3393","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@qunedu","تعليم القنفذة","خبر|

 صحيفة منبر الإلكترونية |
برعاية مساعد مدير التعليم للشؤون التعليمية ا.أحمدالهيثمي 
اختتام فعاليات مسابقة المهارات الأدبية بتعليم القنفذة
@m_zahmi
@moe_gov_sa
@nshatgunhttp://www.mnbr.news/163472.html","74","98","112","1571299643000","1:07 AM - 17 Oct 2019","/qunedu/status/1184742692275793921"
"1583620629-4179","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@alwadanithabit","ثابت الودعاني-Thabet Alwadani","رسالتي لأحبتي الطلاب وأنا على يقينٍ بإذن الله أن المستقبل سيصبح مشرقاً لهم و بهم 

@ardah39 @jazanedu @moe_gov_sa 
@spokesp_moepic.twitter.com/cv50aStgAC","2","9","27","1567461419000","2:56 PM - 2 Sep 2019","/alwadanithabit/status/1168644010111643656"
"1583620629-4026","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@moonsoom161","همتي للقمة","#تنفيذ_توصيه_كليات_التربيه٨١٧  تاق و بعده تاق وما زلنا على نفس وضعنا عاطلات من اكثر 10 و 20 سنة! نحن خريجات كليات التربية القديمات نطالب بحقنا في التوظيف المكاني وتنفيذ توصية مجلس الشورى بتوظيفنا الفوري. @minister_moe_sa @Badermasaker @nazaha_gov_sa @moe_gov_sa @ShuraCouncil_SA","2","107","38","1568205304000","5:35 AM - 11 Sep 2019","/moonsoom161/status/1171764093348458499"
"1583620629-3973","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@qunedu","تعليم القنفذة","دعوة|

تدعو #إدارة_تعليم_القنفذة جميع شرائح المجتمع لحضور 
《المعرض التثقيفي للطفولة المبكرة 》 
@moe_gov_sa
@Media_M_E
#الملف_الإعلامي_بوزارة_التعليم

pic.twitter.com/baGcjD2JRM","17","73","73","1568388622000","8:30 AM - 13 Sep 2019","/qunedu/status/1172532981753417734"
"1583620629-3588","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#وزير_التعليم: زملائي المعلمين والمعلمات أعبّر لكم جميعا عن اعتزازي بما تبذلونه من جهد في ترجمة رؤانا واستراتيجياتنا وخططنا وبرامجنا إلى واقع ملموس داخل الصف، فإني لا أفيكم حقكم من الشكر والتقدير لجهودكم السامية في دعم منافسة طلابكم وطالباتكم في المسابقات الإقليمية والعالمية.","24","1.0K","471","1570274986000","4:29 AM - 5 Oct 2019","/moe_gov_sa/status/1180444965975015424"
"1583620629-3654","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@childhood2030","الروضة الثانية بالبدع","يحدث الان تفعيل برنامج صحة العين للاطفال 
 @moe_gov_sa @oihm1 @jf_moe @tabuk_edu @Tallumnews #الملف_الإعلامي_بوزارة_التعليم @YYehyag @minister_moe_sa @alkuair
@Media_M_E
@Retweet31919227
@tabukkids1pic.twitter.com/mRBBdPtnz5","","7","14","1569914446000","12:20 AM - 1 Oct 2019","/childhood2030/status/1178932752261009408"
"1583620629-3592","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#وزير_التعليم: يمكن الاستدلال على العمل التطويري الدؤوب للمعلم ببرنامج ""خبرات""، والبرامج التدريبية التي استفاد منها أكثر من 200 ألف معلم ومعلمة هذا العام وبرامج المعلم الجديد، والطفولة المبكرة وأخرى مخصصة لمعلمي التربية الخاصة.
#عطاء_المعلم_مستقبل_للوطن","27","977","464","1570274753000","4:25 AM - 5 Oct 2019","/moe_gov_sa/status/1180443989583056897"
"1583620629-4222","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@mutawasita","متوسطة اشواق الاولى للبنات بضباء","#العام_الدراسي_الجديد١٤٤١
@duba_edu @mfhs1234  @oihm1
  @moe_gov_sa @oihm1
@Media_M_E
تم اليوم بفضل من الله استقبال الطالبات الجدد بالصف الاول متوسط وزميلاتهن زهرة المدرسة بالصف الثاني والثالث متوسط
والترحيب والاحتفاء بهن من قبل منسوبات المدرسهpic.twitter.com/OuYcDSY8LK","","7","15","1567357408000","10:03 AM - 1 Sep 2019","/mutawasita/status/1168207759797575680"
"1583620629-3361","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","اللجنة الوطنية تنجز مع #اليونسكو مشروعات وبرامج تعكس توجهات المملكة.
 #المركز_الإقليمي_للحوار
https://sabq.org/Y6rsbh pic.twitter.com/fct4OlLiFc","135","871","540","1571511666000","12:01 PM - 19 Oct 2019","/moe_gov_sa/status/1185631979057963008"
"1583620629-3735","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@edueast_sa","إدارة تعليم الشرقية","#همة_حتى_القمة  
 #همة_التعليم_قمة_للوطن 
#تعليم_الشرقية
المساعد للشؤون التعليمية  أ. فاطمة الفهيد تشارك مكتب تعليم غرب الدمام احتفائه ب #اليوم_الوطني٨٩ ، وفي كلمتها تؤكد على أهمية أن نعمل جميعًا على خدمة الوطن، وتحمّل مايُناط بنا من مهام. 
@moe_gov_sa
@Media_M_Epic.twitter.com/hKUUc8DTLs","2","23","19","1569396476000","12:27 AM - 25 Sep 2019","/edueast_sa/status/1176760229054341121"
"1583620629-3445","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@mawhiba","موهبة","بدء 50 معلم كيمياء في  #برنامج_تدريب_علوم_الأولمبياد_الدولي الذي تقيمه #موهبة بالتعاون مع جامعة الملك عبدالله للعلوم والتقنية #كاوست وشراكة #وزارة_التعليم @KAUST_NewsAR @moe_gov_sa pic.twitter.com/Gfp8y99Y15","4","22","20","1570891670000","7:47 AM - 12 Oct 2019","/mawhiba/status/1183031528428916736"
"1583620629-3727","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@sadiq120","أ. صادق الصادق","الحمد لله على سلامة بناتنا و معلماتنا، هذه نتيجة تجاهل طلبات المديرة و أولياء الأمور للصيانة. هذا التجاهل و التقاعس كدنا دفع ثمنه من أرواح فلذات أكبادنا. و معلماتنا.
@moe_gov_sa   
@edueast_sa
@MOETawasul
@minister_moe_sa   

#حريق_الابتدائية_الخامسة_بصفوىpic.twitter.com/gt7lLdYQ0P","1","16","16","1569421729000","7:28 AM - 25 Sep 2019","/sadiq120/status/1176866147347718145"
"1583620629-3630","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@qunedu","تعليم القنفذة","تودع إدارة #تعليم_القنفذة يوم غد الخميس الموافق ٢/٤ مكافآت الفتره الثانية من شهر محرم والذي يشمل طلاب وطالبات مدارس تحفيظ القرآن الكريم والتربية الخاصة والإعاقات الجسمية وأبناء المعلمين المتوفين مؤكدين على حرص الإدارة إنهاء إجراءات الصرف في زمن قياسي
@moe_gov_sa
@Media_M_Epic.twitter.com/joEfjxU1j8","11","14","15","1570038472000","10:47 AM - 2 Oct 2019","/qunedu/status/1179452955248005122"
"1583620629-3406","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@MonaAlmushait","د.منى آل مشيط","يستحق #طلاب_الإمتياز خريجي الجامعات الاهلية مساواتهم بزملائهم خريجي الجامعات الحكومية فهم يؤدون اعمال وخدمات للمرضى تتساوى مع ما يؤديه زملائهم الأطباء العاملين في المستشفيات 
#مجلس_الشورى 
#صرف_رواتب_اطبا_الامتياز                  
http://www.alriyadh.com/1782213 
@moe_gov_sa @SaudiMOH","19","256","147","1571167736000","12:28 PM - 15 Oct 2019","/MonaAlmushait/status/1184189432800403461"
"1583620629-3736","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-09-01%20until%3A2019-10-31&src=typd&lang=en","@tarbwee","إدارةالتدريب التربوي والابتعاث","مبادرة إدارة التدريب التربوي والابتعاث بنات - الرياض #همة_التعليم_قمة_للوطن
#وزير_التعليم
@riyadh_edu
@iEN_tv
@Media_M_E
@moe_gov_sa
@edutr2014
محاضرةمنسوبي التعليم بمنصةZoom ""وطن يستحق الحب""
أ. منال السالم 
يوم الأربعاء من ٨:٣٠ -٩:١٥ إن شاء اللهhttps://zoom.us/j/2208959302","3","10","5","1569395555000","12:12 AM - 25 Sep 2019","/tarbwee/status/1176756366914072576"
